,work,composer,date
485,Capriccio,Richard Strauss,1963-06-11
486,Capriccio,Richard Strauss,1963-06-13
487,Capriccio,Richard Strauss,1963-06-15
488,Capriccio,Richard Strauss,1964-06-25
489,Capriccio,Richard Strauss,1964-06-27
490,Capriccio,Richard Strauss,1964-07-01
491,Capriccio,Richard Strauss,1964-07-03
492,Capriccio,Richard Strauss,1964-07-05
493,Capriccio,Richard Strauss,1964-07-08
494,Capriccio,Richard Strauss,1964-07-12
495,Capriccio,Richard Strauss,1964-07-25
496,Capriccio,Richard Strauss,1964-07-29
497,Capriccio,Richard Strauss,1964-07-31
498,Capriccio,Richard Strauss,1964-08-02
499,Capriccio,Richard Strauss,1973-07-22
500,Capriccio,Richard Strauss,1973-07-25
501,Capriccio,Richard Strauss,1973-07-27
502,Capriccio,Richard Strauss,1973-07-31
503,Capriccio,Richard Strauss,1973-08-02
504,Capriccio,Richard Strauss,1973-08-04
505,Capriccio,Richard Strauss,1973-08-08
506,Capriccio,Richard Strauss,1973-08-10
507,Capriccio,Richard Strauss,1973-08-12
508,Capriccio,Richard Strauss,1973-08-14
509,Capriccio,Richard Strauss,1973-08-06
510,Capriccio,Richard Strauss,1976-06-29
511,Capriccio,Richard Strauss,1976-07-02
512,Capriccio,Richard Strauss,1976-07-07
513,Capriccio,Richard Strauss,1976-07-09
514,Capriccio,Richard Strauss,1976-07-11
515,Capriccio,Richard Strauss,1976-07-13
516,Capriccio,Richard Strauss,1976-07-16
517,Capriccio,Richard Strauss,1976-07-21
518,Capriccio,Richard Strauss,1976-07-25
519,Capriccio,Richard Strauss,1976-09-23
520,Capriccio,Richard Strauss,1976-09-30
521,Capriccio,Richard Strauss,1976-10-07
522,Capriccio,Richard Strauss,1976-10-14
523,Capriccio,Richard Strauss,1976-10-21
524,Capriccio,Richard Strauss,1976-08-20
525,Capriccio,Richard Strauss,1976-09-16
526,Capriccio,Richard Strauss,1987-07-06
527,Capriccio,Richard Strauss,1987-07-09
528,Capriccio,Richard Strauss,1987-07-11
529,Capriccio,Richard Strauss,1987-07-13
530,Capriccio,Richard Strauss,1987-07-15
531,Capriccio,Richard Strauss,1987-07-18
532,Capriccio,Richard Strauss,1987-07-21
533,Capriccio,Richard Strauss,1987-07-23
534,Capriccio,Richard Strauss,1987-07-26
535,Capriccio,Richard Strauss,1987-08-02
536,Capriccio,Richard Strauss,1987-08-05
537,Capriccio,Richard Strauss,1987-08-09
538,Capriccio,Richard Strauss,1990-07-14
539,Capriccio,Richard Strauss,1990-07-18
540,Capriccio,Richard Strauss,1990-07-20
541,Capriccio,Richard Strauss,1990-07-22
542,Capriccio,Richard Strauss,1990-07-24
543,Capriccio,Richard Strauss,1990-07-26
544,Capriccio,Richard Strauss,1990-08-03
545,Capriccio,Richard Strauss,1990-08-05
546,Capriccio,Richard Strauss,1990-08-11
547,Capriccio,Richard Strauss,1990-08-17
548,Capriccio,Richard Strauss,1990-08-19
549,Capriccio,Richard Strauss,1990-08-21
550,Capriccio,Richard Strauss,1998-07-18
551,Capriccio,Richard Strauss,1998-07-22
552,Capriccio,Richard Strauss,1998-07-26
553,Capriccio,Richard Strauss,1998-07-30
554,Capriccio,Richard Strauss,1998-08-02
555,Capriccio,Richard Strauss,1998-08-05
556,Capriccio,Richard Strauss,1998-08-09
557,Capriccio,Richard Strauss,1998-08-14
558,Capriccio,Richard Strauss,1998-08-17
559,Capriccio,Richard Strauss,1998-08-20
560,Capriccio,Richard Strauss,1998-08-22
561,Capriccio,Richard Strauss,1998-08-25
562,Carmen,Georges Bizet,1985-11-05
563,Carmen,Georges Bizet,1985-11-08
564,Carmen,Georges Bizet,1985-10-29
565,Carmen,Georges Bizet,1985-11-01
566,Carmen,Georges Bizet,1985-11-12
567,Carmen,Georges Bizet,1985-11-15
568,Carmen,Georges Bizet,1985-05-21
569,Carmen,Georges Bizet,1985-05-25
570,Carmen,Georges Bizet,1985-05-29
571,Carmen,Georges Bizet,1985-06-01
572,Carmen,Georges Bizet,1985-06-05
573,Carmen,Georges Bizet,1985-06-08
574,Carmen,Georges Bizet,1985-06-13
575,Carmen,Georges Bizet,1985-06-15
576,Carmen,Georges Bizet,1985-06-21
577,Carmen,Georges Bizet,1985-06-26
578,Carmen,Georges Bizet,1985-06-29
579,Carmen,Georges Bizet,1985-07-02
580,Carmen,Georges Bizet,1985-08-15
581,Carmen,Georges Bizet,1985-08-25
582,Carmen,Georges Bizet,1985-10-08
583,Carmen,Georges Bizet,1985-10-10
584,Carmen,Georges Bizet,1985-10-14
585,Carmen,Georges Bizet,1985-10-18
586,Carmen,Georges Bizet,1985-10-22
587,Carmen,Georges Bizet,1985-10-25
588,Carmen,Georges Bizet,1987-05-26
589,Carmen,Georges Bizet,1987-05-29
590,Carmen,Georges Bizet,1987-05-31
591,Carmen,Georges Bizet,1987-06-02
592,Carmen,Georges Bizet,1987-06-06
593,Carmen,Georges Bizet,1987-06-09
594,Carmen,Georges Bizet,1987-06-13
595,Carmen,Georges Bizet,1987-06-15
596,Carmen,Georges Bizet,1987-06-18
597,Carmen,Georges Bizet,1987-06-21
598,Carmen,Georges Bizet,1987-06-25
599,Carmen,Georges Bizet,1987-06-28
600,Carmen,Georges Bizet,2002-07-25
601,Carmen,Georges Bizet,2002-07-28
602,Carmen,Georges Bizet,2002-07-31
603,Carmen,Georges Bizet,2002-08-02
604,Carmen,Georges Bizet,2002-08-04
605,Carmen,Georges Bizet,2002-08-07
606,Carmen,Georges Bizet,2002-08-09
607,Carmen,Georges Bizet,2002-08-11
608,Carmen,Georges Bizet,2002-08-14
609,Carmen,Georges Bizet,2002-08-17
610,Carmen,Georges Bizet,2002-08-19
611,Carmen,Georges Bizet,2002-08-21
612,Carmen,Georges Bizet,2002-08-24
613,Carmen,Georges Bizet,2002-10-08
614,Carmen,Georges Bizet,2002-10-12
615,Carmen,Georges Bizet,2002-10-17
616,Carmen,Georges Bizet,2002-10-21
617,Carmen,Georges Bizet,2002-10-24
618,Carmen,Georges Bizet,2002-10-29
619,Carmen,Georges Bizet,2002-11-01
620,Carmen,Georges Bizet,2002-11-05
621,Carmen,Georges Bizet,2002-11-08
622,Carmen,Georges Bizet,2002-11-12
623,Carmen,Georges Bizet,2002-11-15
624,Carmen,Georges Bizet,2002-11-19
625,Carmen,Georges Bizet,2002-11-22
626,Carmen,Georges Bizet,2002-11-26
627,Carmen,Georges Bizet,2002-11-29
628,Carmen,Georges Bizet,2002-12-03
629,Carmen,Georges Bizet,2002-12-06
630,Carmen,Georges Bizet,2004-07-24
631,Carmen,Georges Bizet,2004-07-27
632,Carmen,Georges Bizet,2004-07-29
633,Carmen,Georges Bizet,2004-08-01
634,Carmen,Georges Bizet,2004-08-05
635,Carmen,Georges Bizet,2004-08-08
636,Carmen,Georges Bizet,2004-08-12
637,Carmen,Georges Bizet,2004-08-15
638,Carmen,Georges Bizet,2004-08-18
639,Carmen,Georges Bizet,2004-08-21
640,Carmen,Georges Bizet,2004-08-24
641,Carmen,Georges Bizet,2004-08-27
642,Carmen,Georges Bizet,2004-08-29
643,Carmen,Georges Bizet,2008-07-06
644,Carmen,Georges Bizet,2008-07-10
645,Carmen,Georges Bizet,2008-07-13
646,Carmen,Georges Bizet,2008-07-17
647,Carmen,Georges Bizet,2008-07-22
648,Carmen,Georges Bizet,2008-07-25
649,Carmen,Georges Bizet,2008-07-27
650,Carmen,Georges Bizet,2008-07-30
651,Carmen,Georges Bizet,2008-08-02
652,Carmen,Georges Bizet,2008-08-06
653,Carmen,Georges Bizet,2008-08-09
654,Carmen,Georges Bizet,2008-08-12
655,Carmen,Georges Bizet,2008-08-15
656,Carmen,Georges Bizet,2008-08-18
657,Carmen,Georges Bizet,2008-08-21
658,Carmen,Georges Bizet,2008-08-28
659,Carmen,Georges Bizet,2008-08-31
660,Carmen,Georges Bizet,2008-10-17
661,Carmen,Georges Bizet,2008-10-21
662,Carmen,Georges Bizet,2008-10-24
663,Carmen,Georges Bizet,2008-10-26
664,Carmen,Georges Bizet,2008-10-29
665,Carmen,Georges Bizet,2008-11-01
666,Carmen,Georges Bizet,2008-11-05
667,Carmen,Georges Bizet,2008-11-08
668,Carmen,Georges Bizet,2008-11-12
669,Carmen,Georges Bizet,2008-11-15
670,Carmen,Georges Bizet,2008-11-19
671,Carmen,Georges Bizet,2008-11-22
672,Carmen,Georges Bizet,2008-11-26
673,Carmen,Georges Bizet,2008-11-29
674,Carmen,Georges Bizet,2008-12-02
675,Carmen,Georges Bizet,2008-12-05
676,Carmen,Georges Bizet,2015-05-23
677,Carmen,Georges Bizet,2015-05-28
678,Carmen,Georges Bizet,2015-05-31
679,Carmen,Georges Bizet,2015-06-03
680,Carmen,Georges Bizet,2015-06-06
681,Carmen,Georges Bizet,2015-06-09
682,Carmen,Georges Bizet,2015-06-12
683,Carmen,Georges Bizet,2015-06-16
684,Carmen,Georges Bizet,2015-06-19
685,Carmen,Georges Bizet,2015-06-22
686,Carmen,Georges Bizet,2015-06-25
687,Carmen,Georges Bizet,2015-06-28
688,Carmen,Georges Bizet,2015-07-01
689,Carmen,Georges Bizet,2015-07-04
690,Carmen,Georges Bizet,2015-07-11
691,Cornet Christoph Rilke's Song of Love and Death,Siegfried Matthus,1993-10-04
692,Cornet Christoph Rilke's Song of Love and Death,Siegfried Matthus,1993-10-07
693,Cornet Christoph Rilke's Song of Love and Death,Siegfried Matthus,1993-10-09
694,Cornet Christoph Rilke's Song of Love and Death,Siegfried Matthus,1993-10-13
695,Cornet Christoph Rilke's Song of Love and Death,Siegfried Matthus,1993-10-20
696,Cornet Christoph Rilke's Song of Love and Death,Siegfried Matthus,1993-10-28
697,Cornet Christoph Rilke's Song of Love and Death,Siegfried Matthus,1993-11-04
698,Cornet Christoph Rilke's Song of Love and Death,Siegfried Matthus,1993-11-12
699,Così fan tutte,Wolfgang Amadeus Mozart,1934-05-29
700,Così fan tutte,Wolfgang Amadeus Mozart,1934-05-30
701,Così fan tutte,Wolfgang Amadeus Mozart,1934-06-01
702,Così fan tutte,Wolfgang Amadeus Mozart,1934-06-05
703,Così fan tutte,Wolfgang Amadeus Mozart,1934-06-07
704,Così fan tutte,Wolfgang Amadeus Mozart,1934-06-09
705,Così fan tutte,Wolfgang Amadeus Mozart,1935-05-30
706,Così fan tutte,Wolfgang Amadeus Mozart,1935-06-01
707,Così fan tutte,Wolfgang Amadeus Mozart,1935-06-05
708,Così fan tutte,Wolfgang Amadeus Mozart,1935-06-07
709,Così fan tutte,Wolfgang Amadeus Mozart,1935-06-13
710,Così fan tutte,Wolfgang Amadeus Mozart,1936-06-20
711,Così fan tutte,Wolfgang Amadeus Mozart,1936-06-25
712,Così fan tutte,Wolfgang Amadeus Mozart,1936-06-29
713,Così fan tutte,Wolfgang Amadeus Mozart,1936-07-05
714,Così fan tutte,Wolfgang Amadeus Mozart,1937-06-15
715,Così fan tutte,Wolfgang Amadeus Mozart,1937-06-18
716,Così fan tutte,Wolfgang Amadeus Mozart,1937-06-20
717,Così fan tutte,Wolfgang Amadeus Mozart,1937-06-23
718,Così fan tutte,Wolfgang Amadeus Mozart,1937-06-26
719,Così fan tutte,Wolfgang Amadeus Mozart,1937-07-03
720,Così fan tutte,Wolfgang Amadeus Mozart,1938-06-14
721,Così fan tutte,Wolfgang Amadeus Mozart,1938-06-18
722,Così fan tutte,Wolfgang Amadeus Mozart,1938-06-24
723,Così fan tutte,Wolfgang Amadeus Mozart,1938-06-26
724,Così fan tutte,Wolfgang Amadeus Mozart,1938-07-09
725,Così fan tutte,Wolfgang Amadeus Mozart,1939-06-20
726,Così fan tutte,Wolfgang Amadeus Mozart,1939-06-22
727,Così fan tutte,Wolfgang Amadeus Mozart,1939-06-23
728,Così fan tutte,Wolfgang Amadeus Mozart,1939-06-28
729,Così fan tutte,Wolfgang Amadeus Mozart,1939-07-03
730,Così fan tutte,Wolfgang Amadeus Mozart,1939-07-09
731,Così fan tutte,Wolfgang Amadeus Mozart,1939-07-15
732,Così fan tutte,Wolfgang Amadeus Mozart,1948-08-24
733,Così fan tutte,Wolfgang Amadeus Mozart,1948-08-26
734,Così fan tutte,Wolfgang Amadeus Mozart,1948-08-28
735,Così fan tutte,Wolfgang Amadeus Mozart,1948-08-30
736,Così fan tutte,Wolfgang Amadeus Mozart,1948-09-01
737,Così fan tutte,Wolfgang Amadeus Mozart,1948-09-03
738,Così fan tutte,Wolfgang Amadeus Mozart,1948-09-07
739,Così fan tutte,Wolfgang Amadeus Mozart,1948-09-09
740,Così fan tutte,Wolfgang Amadeus Mozart,1948-09-11
741,Così fan tutte,Wolfgang Amadeus Mozart,1949-08-23
742,Così fan tutte,Wolfgang Amadeus Mozart,1949-08-25
743,Così fan tutte,Wolfgang Amadeus Mozart,1949-08-27
744,Così fan tutte,Wolfgang Amadeus Mozart,1949-08-30
745,Così fan tutte,Wolfgang Amadeus Mozart,1949-09-02
746,Così fan tutte,Wolfgang Amadeus Mozart,1949-09-07
747,Così fan tutte,Wolfgang Amadeus Mozart,1949-09-09
748,Così fan tutte,Wolfgang Amadeus Mozart,1950-07-07
749,Così fan tutte,Wolfgang Amadeus Mozart,1950-07-09
750,Così fan tutte,Wolfgang Amadeus Mozart,1950-07-13
751,Così fan tutte,Wolfgang Amadeus Mozart,1950-07-15
752,Così fan tutte,Wolfgang Amadeus Mozart,1950-07-19
753,Così fan tutte,Wolfgang Amadeus Mozart,1950-07-21
754,Così fan tutte,Wolfgang Amadeus Mozart,1950-07-23
755,Così fan tutte,Wolfgang Amadeus Mozart,1951-06-27
756,Così fan tutte,Wolfgang Amadeus Mozart,1951-06-30
757,Così fan tutte,Wolfgang Amadeus Mozart,1951-07-05
758,Così fan tutte,Wolfgang Amadeus Mozart,1951-07-08
759,Così fan tutte,Wolfgang Amadeus Mozart,1951-07-18
760,Così fan tutte,Wolfgang Amadeus Mozart,1951-07-20
761,Così fan tutte,Wolfgang Amadeus Mozart,1951-07-23
762,Così fan tutte,Wolfgang Amadeus Mozart,1952-07-16
763,Così fan tutte,Wolfgang Amadeus Mozart,1952-07-18
764,Così fan tutte,Wolfgang Amadeus Mozart,1952-07-20
765,Così fan tutte,Wolfgang Amadeus Mozart,1953-07-15
766,Così fan tutte,Wolfgang Amadeus Mozart,1953-07-17
767,Così fan tutte,Wolfgang Amadeus Mozart,1953-07-19
768,Così fan tutte,Wolfgang Amadeus Mozart,1953-07-21
769,Così fan tutte,Wolfgang Amadeus Mozart,1953-07-23
770,Così fan tutte,Wolfgang Amadeus Mozart,1953-07-26
771,Così fan tutte,Wolfgang Amadeus Mozart,1954-08-31
772,Così fan tutte,Wolfgang Amadeus Mozart,1954-09-02
773,Così fan tutte,Wolfgang Amadeus Mozart,1954-09-06
774,Così fan tutte,Wolfgang Amadeus Mozart,1954-09-09
775,Così fan tutte,Wolfgang Amadeus Mozart,1954-09-11
776,Così fan tutte,Wolfgang Amadeus Mozart,1956-07-26
777,Così fan tutte,Wolfgang Amadeus Mozart,1956-07-29
778,Così fan tutte,Wolfgang Amadeus Mozart,1956-08-01
779,Così fan tutte,Wolfgang Amadeus Mozart,1956-08-08
780,Così fan tutte,Wolfgang Amadeus Mozart,1956-08-10
781,Così fan tutte,Wolfgang Amadeus Mozart,1956-08-12
782,Così fan tutte,Wolfgang Amadeus Mozart,1956-08-14
783,Così fan tutte,Wolfgang Amadeus Mozart,1956-08-16
784,Così fan tutte,Wolfgang Amadeus Mozart,1959-06-12
785,Così fan tutte,Wolfgang Amadeus Mozart,1959-06-14
786,Così fan tutte,Wolfgang Amadeus Mozart,1959-06-17
787,Così fan tutte,Wolfgang Amadeus Mozart,1959-06-21
788,Così fan tutte,Wolfgang Amadeus Mozart,1959-06-25
789,Così fan tutte,Wolfgang Amadeus Mozart,1959-06-27
790,Così fan tutte,Wolfgang Amadeus Mozart,1959-07-02
791,Così fan tutte,Wolfgang Amadeus Mozart,1959-07-04
792,Così fan tutte,Wolfgang Amadeus Mozart,1959-07-08
793,Così fan tutte,Wolfgang Amadeus Mozart,1959-07-10
794,Così fan tutte,Wolfgang Amadeus Mozart,1959-07-12
795,Così fan tutte,Wolfgang Amadeus Mozart,1959-07-17
796,Così fan tutte,Wolfgang Amadeus Mozart,1962-06-15
797,Così fan tutte,Wolfgang Amadeus Mozart,1962-06-17
798,Così fan tutte,Wolfgang Amadeus Mozart,1962-06-19
799,Così fan tutte,Wolfgang Amadeus Mozart,1962-06-23
800,Così fan tutte,Wolfgang Amadeus Mozart,1962-06-25
801,Così fan tutte,Wolfgang Amadeus Mozart,1962-07-02
802,Così fan tutte,Wolfgang Amadeus Mozart,1962-07-04
803,Così fan tutte,Wolfgang Amadeus Mozart,1962-07-06
804,Così fan tutte,Wolfgang Amadeus Mozart,1962-07-08
805,Così fan tutte,Wolfgang Amadeus Mozart,1962-07-12
806,Così fan tutte,Wolfgang Amadeus Mozart,1962-07-14
807,Così fan tutte,Wolfgang Amadeus Mozart,1962-07-18
808,Così fan tutte,Wolfgang Amadeus Mozart,1962-07-20
809,Così fan tutte,Wolfgang Amadeus Mozart,1962-07-22
810,Così fan tutte,Wolfgang Amadeus Mozart,1962-07-26
811,Così fan tutte,Wolfgang Amadeus Mozart,1962-07-30
812,Così fan tutte,Wolfgang Amadeus Mozart,1969-05-26
813,Così fan tutte,Wolfgang Amadeus Mozart,1969-05-28
814,Così fan tutte,Wolfgang Amadeus Mozart,1969-05-30
815,Così fan tutte,Wolfgang Amadeus Mozart,1969-06-01
816,Così fan tutte,Wolfgang Amadeus Mozart,1969-06-04
817,Così fan tutte,Wolfgang Amadeus Mozart,1969-06-06
818,Così fan tutte,Wolfgang Amadeus Mozart,1969-06-08
819,Così fan tutte,Wolfgang Amadeus Mozart,1969-06-10
820,Così fan tutte,Wolfgang Amadeus Mozart,1969-06-14
821,Così fan tutte,Wolfgang Amadeus Mozart,1969-06-19
822,Così fan tutte,Wolfgang Amadeus Mozart,1969-06-22
823,Così fan tutte,Wolfgang Amadeus Mozart,1969-06-24
824,Così fan tutte,Wolfgang Amadeus Mozart,1969-06-26
825,Così fan tutte,Wolfgang Amadeus Mozart,1969-07-03
826,Così fan tutte,Wolfgang Amadeus Mozart,1969-07-20
827,Così fan tutte,Wolfgang Amadeus Mozart,1969-07-23
828,Così fan tutte,Wolfgang Amadeus Mozart,1969-07-26
829,Così fan tutte,Wolfgang Amadeus Mozart,1969-07-30
830,Così fan tutte,Wolfgang Amadeus Mozart,1969-08-02
831,Così fan tutte,Wolfgang Amadeus Mozart,1969-09-05
832,Così fan tutte,Wolfgang Amadeus Mozart,1969-09-06
833,Così fan tutte,Wolfgang Amadeus Mozart,1970-03-17
834,Così fan tutte,Wolfgang Amadeus Mozart,1970-03-19
835,Così fan tutte,Wolfgang Amadeus Mozart,1970-03-23
836,Così fan tutte,Wolfgang Amadeus Mozart,1970-03-26
837,Così fan tutte,Wolfgang Amadeus Mozart,1970-03-31
838,Così fan tutte,Wolfgang Amadeus Mozart,1970-04-02
839,Così fan tutte,Wolfgang Amadeus Mozart,1970-04-04
840,Così fan tutte,Wolfgang Amadeus Mozart,1970-04-06
841,Così fan tutte,Wolfgang Amadeus Mozart,1970-04-09
842,Così fan tutte,Wolfgang Amadeus Mozart,1970-04-14
843,Così fan tutte,Wolfgang Amadeus Mozart,1970-04-17
844,Così fan tutte,Wolfgang Amadeus Mozart,1970-09-22
845,Così fan tutte,Wolfgang Amadeus Mozart,1970-09-28
846,Così fan tutte,Wolfgang Amadeus Mozart,1971-06-30
847,Così fan tutte,Wolfgang Amadeus Mozart,1971-07-02
848,Così fan tutte,Wolfgang Amadeus Mozart,1971-07-04
849,Così fan tutte,Wolfgang Amadeus Mozart,1971-07-09
850,Così fan tutte,Wolfgang Amadeus Mozart,1971-07-11
851,Così fan tutte,Wolfgang Amadeus Mozart,1971-07-13
852,Così fan tutte,Wolfgang Amadeus Mozart,1971-07-15
853,Così fan tutte,Wolfgang Amadeus Mozart,1971-07-17
854,Così fan tutte,Wolfgang Amadeus Mozart,1971-07-19
855,Così fan tutte,Wolfgang Amadeus Mozart,1971-07-29
856,Così fan tutte,Wolfgang Amadeus Mozart,1971-07-31
857,Così fan tutte,Wolfgang Amadeus Mozart,1971-08-02
858,Così fan tutte,Wolfgang Amadeus Mozart,1971-08-04
859,Così fan tutte,Wolfgang Amadeus Mozart,1971-09-06
860,Così fan tutte,Wolfgang Amadeus Mozart,1971-09-09
861,Così fan tutte,Wolfgang Amadeus Mozart,1971-09-21
862,Così fan tutte,Wolfgang Amadeus Mozart,1971-09-24
863,Così fan tutte,Wolfgang Amadeus Mozart,1971-09-13
864,Così fan tutte,Wolfgang Amadeus Mozart,1971-09-16
865,Così fan tutte,Wolfgang Amadeus Mozart,1971-10-04
866,Così fan tutte,Wolfgang Amadeus Mozart,1971-10-05
867,Così fan tutte,Wolfgang Amadeus Mozart,1975-09-17
868,Così fan tutte,Wolfgang Amadeus Mozart,1975-09-20
869,Così fan tutte,Wolfgang Amadeus Mozart,1975-09-23
870,Così fan tutte,Wolfgang Amadeus Mozart,1975-09-27
871,Così fan tutte,Wolfgang Amadeus Mozart,1975-10-01
872,Così fan tutte,Wolfgang Amadeus Mozart,1975-10-04
873,Così fan tutte,Wolfgang Amadeus Mozart,1975-10-08
874,Così fan tutte,Wolfgang Amadeus Mozart,1975-10-10
875,Così fan tutte,Wolfgang Amadeus Mozart,1975-10-15
876,Così fan tutte,Wolfgang Amadeus Mozart,1975-10-17
877,Così fan tutte,Wolfgang Amadeus Mozart,1975-10-22
878,Così fan tutte,Wolfgang Amadeus Mozart,1975-10-24
879,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-02
880,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-04
881,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-06
882,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-10
883,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-12
884,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-14
885,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-16
886,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-19
887,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-22
888,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-24
889,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-26
890,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-28
891,Così fan tutte,Wolfgang Amadeus Mozart,1975-07-30
892,Così fan tutte,Wolfgang Amadeus Mozart,1975-08-01
893,Così fan tutte,Wolfgang Amadeus Mozart,1975-08-03
894,Così fan tutte,Wolfgang Amadeus Mozart,1975-08-05
895,Così fan tutte,Wolfgang Amadeus Mozart,1975-08-13
896,Così fan tutte,Wolfgang Amadeus Mozart,1976-07-19
897,Così fan tutte,Wolfgang Amadeus Mozart,1976-07-22
898,Così fan tutte,Wolfgang Amadeus Mozart,1976-07-24
899,Così fan tutte,Wolfgang Amadeus Mozart,1976-07-26
900,Così fan tutte,Wolfgang Amadeus Mozart,1976-07-28
