,work,composer,date
4888,Simon Boccanegra,Giuseppe Verdi,2007-05-06
4889,Simon Boccanegra,Giuseppe Verdi,2007-05-10
4890,Affaire Makropoulos (L'),Leos Janácek,2007-04-27
4891,Affaire Makropoulos (L'),Leos Janácek,2007-04-30
4892,Affaire Makropoulos (L'),Leos Janácek,2007-05-04
4893,Affaire Makropoulos (L'),Leos Janácek,2007-05-08
4894,Affaire Makropoulos (L'),Leos Janácek,2007-05-11
4895,Affaire Makropoulos (L'),Leos Janácek,2007-05-14
4896,Affaire Makropoulos (L'),Leos Janácek,2007-05-16
4897,Affaire Makropoulos (L'),Leos Janácek,2007-05-18
4898,Lohengrin,Richard Wagner,2007-05-15
4899,Lohengrin,Richard Wagner,2007-05-19
4900,Lohengrin,Richard Wagner,2007-05-23
4901,Lohengrin,Richard Wagner,2007-05-26
4902,Lohengrin,Richard Wagner,2007-06-02
4903,Lohengrin,Richard Wagner,2007-06-05
4904,Lohengrin,Richard Wagner,2007-06-08
4905,Lohengrin,Richard Wagner,2007-06-11
4906,bal masqué (Un),Giuseppe Verdi,2007-06-04
4907,bal masqué (Un),Giuseppe Verdi,2007-06-07
4908,bal masqué (Un),Giuseppe Verdi,2007-06-10
4909,bal masqué (Un),Giuseppe Verdi,2007-06-13
4910,bal masqué (Un),Giuseppe Verdi,2007-06-16
4911,bal masqué (Un),Giuseppe Verdi,2007-06-19
4912,bal masqué (Un),Giuseppe Verdi,2007-06-22
4913,bal masqué (Un),Giuseppe Verdi,2007-06-25
4914,bal masqué (Un),Giuseppe Verdi,2007-06-28
4915,bal masqué (Un),Giuseppe Verdi,2007-07-01
4916,bal masqué (Un),Giuseppe Verdi,2007-07-04
4917,bal masqué (Un),Giuseppe Verdi,2007-07-07
4918,bal masqué (Un),Giuseppe Verdi,2007-07-10
4919,bal masqué (Un),Giuseppe Verdi,2007-07-13
4920,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-06-26
4921,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-06-29
4922,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-06-30
4923,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-06-30
4924,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-07-02
4925,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-07-03
4926,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-07-05
4927,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-07-06
4928,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-07-08
4929,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-07-09
4930,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-07-11
4931,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-07-12
4932,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-07-14
4933,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-07-14
4934,Temps des Gitans (Le),"Dejan Sparavalo, Nenad Jankovic et Stribor Kusturica",2007-07-15
4935,Clémence de Titus (La),Wolfgang Amadeus Mozart,2006-09-11
4936,Clémence de Titus (La),Wolfgang Amadeus Mozart,2006-09-17
4937,Clémence de Titus (La),Wolfgang Amadeus Mozart,2006-09-19
4938,Clémence de Titus (La),Wolfgang Amadeus Mozart,2006-09-22
4939,Clémence de Titus (La),Wolfgang Amadeus Mozart,2006-09-25
4940,Clémence de Titus (La),Wolfgang Amadeus Mozart,2006-09-28
4941,Clémence de Titus (La),Wolfgang Amadeus Mozart,2006-10-02
4942,Cosi fan tutte,Wolfgang Amadeus Mozart,2006-10-23
4943,Cosi fan tutte,Wolfgang Amadeus Mozart,2006-10-25
4944,Cosi fan tutte,Wolfgang Amadeus Mozart,2006-10-27
4945,Cosi fan tutte,Wolfgang Amadeus Mozart,2006-10-30
4946,Cosi fan tutte,Wolfgang Amadeus Mozart,2006-11-03
4947,Cosi fan tutte,Wolfgang Amadeus Mozart,2006-11-06
4948,Cosi fan tutte,Wolfgang Amadeus Mozart,2006-11-08
4949,Idomeneo,Wolfgang Amadeus Mozart,2006-11-30
4950,Idomeneo,Wolfgang Amadeus Mozart,2006-12-03
4951,Idomeneo,Wolfgang Amadeus Mozart,2006-12-05
4952,Idomeneo,Wolfgang Amadeus Mozart,2006-12-11
4953,Idomeneo,Wolfgang Amadeus Mozart,2006-12-15
4954,Idomeneo,Wolfgang Amadeus Mozart,2006-12-18
4955,Idomeneo,Wolfgang Amadeus Mozart,2006-12-22
4956,Idomeneo,Wolfgang Amadeus Mozart,2006-12-27
4957,Idomeneo,Wolfgang Amadeus Mozart,2006-12-29
4958,Journal d'un disparu - Château de Barbe-Bleue (Le),Leos Janácek et Béla Bartók,2007-01-26
4959,Journal d'un disparu - Château de Barbe-Bleue (Le),Leos Janácek et Béla Bartók,2007-01-28
4960,Journal d'un disparu - Château de Barbe-Bleue (Le),Leos Janácek et Béla Bartók,2007-01-30
4961,Journal d'un disparu - Château de Barbe-Bleue (Le),Leos Janácek et Béla Bartók,2007-02-04
4962,Journal d'un disparu - Château de Barbe-Bleue (Le),Leos Janácek et Béla Bartók,2007-02-06
4963,Journal d'un disparu - Château de Barbe-Bleue (Le),Leos Janácek et Béla Bartók,2007-02-08
4964,Journal d'un disparu - Château de Barbe-Bleue (Le),Leos Janácek et Béla Bartók,2007-02-13
4965,Journal d'un disparu - Château de Barbe-Bleue (Le),Leos Janácek et Béla Bartók,2007-02-16
4966,Da gelo a gelo,Salvatore Sciarrino,2007-05-23
4967,Da gelo a gelo,Salvatore Sciarrino,2007-05-29
4968,Da gelo a gelo,Salvatore Sciarrino,2007-05-31
4969,Da gelo a gelo,Salvatore Sciarrino,2007-06-02
4970,Da gelo a gelo,Salvatore Sciarrino,2007-06-05
4971,Da gelo a gelo,Salvatore Sciarrino,2007-06-08
4972,Da gelo a gelo,Salvatore Sciarrino,2007-06-10
4973,Traviata (La),Giuseppe Verdi,2007-06-16
4974,Traviata (La),Giuseppe Verdi,2007-06-19
4975,Traviata (La),Giuseppe Verdi,2007-06-24
4976,Traviata (La),Giuseppe Verdi,2007-06-27
4977,Traviata (La),Giuseppe Verdi,2007-06-30
4978,Traviata (La),Giuseppe Verdi,2007-07-03
4979,Traviata (La),Giuseppe Verdi,2007-07-06
4980,Traviata (La),Giuseppe Verdi,2007-07-08
4981,Traviata (La),Giuseppe Verdi,2007-07-12
4982,Ariane et Barbe-Bleue,Paul Dukas,2007-09-13
4983,Ariane et Barbe-Bleue,Paul Dukas,2007-09-17
4984,Ariane et Barbe-Bleue,Paul Dukas,2007-09-21
4985,Ariane et Barbe-Bleue,Paul Dukas,2007-09-24
4986,Ariane et Barbe-Bleue,Paul Dukas,2007-09-28
4987,Ariane et Barbe-Bleue,Paul Dukas,2007-10-02
4988,Ariane et Barbe-Bleue,Paul Dukas,2007-10-06
4989,Elixir d'amour (L'),Gaetano Donizetti,2007-09-14
4990,Elixir d'amour (L'),Gaetano Donizetti,2007-09-16
4991,Elixir d'amour (L'),Gaetano Donizetti,2007-09-18
4992,Elixir d'amour (L'),Gaetano Donizetti,2007-09-20
4993,Elixir d'amour (L'),Gaetano Donizetti,2007-09-23
4994,Tosca,Giacomo Puccini,2007-10-24
4995,Tosca,Giacomo Puccini,2007-10-25
4996,Tosca,Giacomo Puccini,2007-10-26
4997,Tosca,Giacomo Puccini,2007-10-27
4998,Tosca,Giacomo Puccini,2007-10-29
4999,Tosca,Giacomo Puccini,2007-10-30
5000,Tosca,Giacomo Puccini,2007-10-31
5001,Tosca,Giacomo Puccini,2007-11-02
5002,Tosca,Giacomo Puccini,2007-11-03
5003,Tosca,Giacomo Puccini,2007-11-05
5004,Tosca,Giacomo Puccini,2007-11-08
5005,Tosca,Giacomo Puccini,2007-11-11
5006,Tosca,Giacomo Puccini,2007-11-13
5007,Tosca,Giacomo Puccini,2007-11-16
5008,Tosca,Giacomo Puccini,2007-11-17
5009,Tosca,Giacomo Puccini,2007-11-20
5010,Tannhäuser,Richard Wagner,2007-12-06
5011,Tannhäuser,Richard Wagner,2007-12-09
5012,Tannhäuser,Richard Wagner,2007-12-12
5013,Tannhäuser,Richard Wagner,2007-12-15
5014,Tannhäuser,Richard Wagner,2007-12-18
5015,Tannhäuser,Richard Wagner,2007-12-21
5016,Tannhäuser,Richard Wagner,2007-12-24
5017,Tannhäuser,Richard Wagner,2007-12-27
5018,Tannhäuser,Richard Wagner,2007-12-30
5019,Femme sans ombre (La),Richard Strauss,2008-01-21
5020,Femme sans ombre (La),Richard Strauss,2008-01-24
5021,Femme sans ombre (La),Richard Strauss,2008-01-28
5022,Femme sans ombre (La),Richard Strauss,2008-01-31
5023,Femme sans ombre (La),Richard Strauss,2008-02-03
5024,Femme sans ombre (La),Richard Strauss,2008-02-07
5025,Femme sans ombre (La),Richard Strauss,2008-02-10
5026,Cardillac,Paul Hindemith,2008-01-29
5027,Cardillac,Paul Hindemith,2008-02-02
5028,Cardillac,Paul Hindemith,2008-02-05
5029,Cardillac,Paul Hindemith,2008-02-12
5030,Cardillac,Paul Hindemith,2008-02-16
5031,Luisa Miller,Giuseppe Verdi,2008-02-14
5032,Luisa Miller,Giuseppe Verdi,2008-02-17
5033,Luisa Miller,Giuseppe Verdi,2008-02-20
5034,Luisa Miller,Giuseppe Verdi,2008-02-23
5035,Luisa Miller,Giuseppe Verdi,2008-02-26
5036,Luisa Miller,Giuseppe Verdi,2008-02-29
5037,Luisa Miller,Giuseppe Verdi,2008-03-02
5038,Luisa Miller,Giuseppe Verdi,2008-03-05
5039,Luisa Miller,Giuseppe Verdi,2008-03-08
5040,Luisa Miller,Giuseppe Verdi,2008-03-12
5041,Parsifal,Richard Wagner,2008-03-04
5042,Parsifal,Richard Wagner,2008-03-07
5043,Parsifal,Richard Wagner,2008-03-11
5044,Parsifal,Richard Wagner,2008-03-14
5045,Parsifal,Richard Wagner,2008-03-17
5046,Parsifal,Richard Wagner,2008-03-20
5047,Parsifal,Richard Wagner,2008-03-23
5048,Wozzeck,Alban Berg,2008-03-29
5049,Wozzeck,Alban Berg,2008-04-01
5050,Wozzeck,Alban Berg,2008-04-07
5051,Wozzeck,Alban Berg,2008-04-10
5052,Wozzeck,Alban Berg,2008-04-13
5053,Wozzeck,Alban Berg,2008-04-16
5054,Wozzeck,Alban Berg,2008-04-19
5055,Barbier de Séville (Le),Gioacchino Rossini,2008-04-18
5056,Barbier de Séville (Le),Gioacchino Rossini,2008-04-20
5057,Barbier de Séville (Le),Gioacchino Rossini,2008-04-26
5058,Barbier de Séville (Le),Gioacchino Rossini,2008-04-30
5059,Barbier de Séville (Le),Gioacchino Rossini,2008-05-02
5060,Barbier de Séville (Le),Gioacchino Rossini,2008-05-05
5061,Barbier de Séville (Le),Gioacchino Rossini,2008-05-07
5062,Barbier de Séville (Le),Gioacchino Rossini,2008-05-10
5063,Barbier de Séville (Le),Gioacchino Rossini,2008-05-13
5064,Barbier de Séville (Le),Gioacchino Rossini,2008-05-15
5065,Barbier de Séville (Le),Gioacchino Rossini,2008-05-19
5066,Barbier de Séville (Le),Gioacchino Rossini,2008-05-22
5067,Barbier de Séville (Le),Gioacchino Rossini,2008-05-26
5068,Barbier de Séville (Le),Gioacchino Rossini,2008-05-29
5069,Capulet et les Montaigu (Les ),Vincenzo Bellini,2008-05-24
5070,Capulet et les Montaigu (Les ),Vincenzo Bellini,2008-05-28
5071,Capulet et les Montaigu (Les ),Vincenzo Bellini,2008-05-31
5072,Capulet et les Montaigu (Les ),Vincenzo Bellini,2008-06-02
5073,Capulet et les Montaigu (Les ),Vincenzo Bellini,2008-06-05
5074,Capulet et les Montaigu (Les ),Vincenzo Bellini,2008-06-08
5075,Capulet et les Montaigu (Les ),Vincenzo Bellini,2008-06-11
5076,Capulet et les Montaigu (Les ),Vincenzo Bellini,2008-06-15
5077,Don Carlo,Giuseppe Verdi,2008-06-07
5078,Don Carlo,Giuseppe Verdi,2008-06-10
5079,Don Carlo,Giuseppe Verdi,2008-06-13
5080,Don Carlo,Giuseppe Verdi,2008-06-16
5081,Don Carlo,Giuseppe Verdi,2008-06-19
5082,Don Carlo,Giuseppe Verdi,2008-06-22
5083,Don Carlo,Giuseppe Verdi,2008-06-26
5084,Don Carlo,Giuseppe Verdi,2008-07-01
5085,Don Carlo,Giuseppe Verdi,2008-07-04
5086,Don Carlo,Giuseppe Verdi,2008-07-06
5087,Don Carlo,Giuseppe Verdi,2008-07-11
5088,Louise,Gustave Charpentier,2008-06-20
5089,Louise,Gustave Charpentier,2008-06-23
5090,Louise,Gustave Charpentier,2008-06-29
5091,Louise,Gustave Charpentier,2008-07-02
5092,Louise,Gustave Charpentier,2008-07-05
5093,Louise,Gustave Charpentier,2008-07-08
5094,Louise,Gustave Charpentier,2008-07-10
5095,Louise,Gustave Charpentier,2008-07-12
5096,Capriccio,Richard Strauss,2007-09-08
5097,Capriccio,Richard Strauss,2007-09-11
5098,Capriccio,Richard Strauss,2007-09-14
5099,Capriccio,Richard Strauss,2007-09-17
5100,Capriccio,Richard Strauss,2007-09-20
5101,Capriccio,Richard Strauss,2007-09-23
5102,Capriccio,Richard Strauss,2007-09-26
5103,Capriccio,Richard Strauss,2007-09-28
5104,Traviata (La),Giuseppe Verdi,2007-10-15
5105,Traviata (La),Giuseppe Verdi,2007-10-18
5106,Traviata (La),Giuseppe Verdi,2007-10-21
5107,Traviata (La),Giuseppe Verdi,2007-10-24
5108,Traviata (La),Giuseppe Verdi,2007-10-27
5109,Traviata (La),Giuseppe Verdi,2007-10-30
5110,Traviata (La),Giuseppe Verdi,2007-11-02
5111,Traviata (La),Giuseppe Verdi,2007-11-05
5112,Traviata (La),Giuseppe Verdi,2007-11-08
5113,Traviata (La),Giuseppe Verdi,2007-11-11
5114,Alcina,Georg Friedrich Haendel,2007-11-22
5115,Alcina,Georg Friedrich Haendel,2007-11-25
5116,Alcina,Georg Friedrich Haendel,2007-11-28
5117,Alcina,Georg Friedrich Haendel,2007-12-01
5118,Alcina,Georg Friedrich Haendel,2007-12-03
5119,Alcina,Georg Friedrich Haendel,2007-12-05
5120,Alcina,Georg Friedrich Haendel,2007-12-09
5121,Alcina,Georg Friedrich Haendel,2007-12-13
5122,Alcina,Georg Friedrich Haendel,2007-12-16
5123,Alcina,Georg Friedrich Haendel,2007-12-19
5124,Alcina,Georg Friedrich Haendel,2007-12-23
5125,Alcina,Georg Friedrich Haendel,2007-12-26
5126,Rake's Progress (The),Igor Stravinsky,2008-03-03
5127,Rake's Progress (The),Igor Stravinsky,2008-03-05
5128,Rake's Progress (The),Igor Stravinsky,2008-03-08
5129,Rake's Progress (The),Igor Stravinsky,2008-03-11
5130,Rake's Progress (The),Igor Stravinsky,2008-03-14
5131,Rake's Progress (The),Igor Stravinsky,2008-03-16
5132,Rake's Progress (The),Igor Stravinsky,2008-03-19
5133,Rake's Progress (The),Igor Stravinsky,2008-03-22
5134,Rake's Progress (The),Igor Stravinsky,2008-03-24
5135,Prisonnier (Le) - Ode à Napoléon,Arnold Schoenberg et Luigi Dallapiccola,2008-04-10
5136,Prisonnier (Le) - Ode à Napoléon,Arnold Schoenberg et Luigi Dallapiccola,2008-04-15
5137,Prisonnier (Le) - Ode à Napoléon,Arnold Schoenberg et Luigi Dallapiccola,2008-04-17
5138,Prisonnier (Le) - Ode à Napoléon,Arnold Schoenberg et Luigi Dallapiccola,2008-04-21
5139,Prisonnier (Le) - Ode à Napoléon,Arnold Schoenberg et Luigi Dallapiccola,2008-04-27
5140,Prisonnier (Le) - Ode à Napoléon,Arnold Schoenberg et Luigi Dallapiccola,2008-04-29
5141,Prisonnier (Le) - Ode à Napoléon,Arnold Schoenberg et Luigi Dallapiccola,2008-05-06
5142,Iphigénie en Tauride,Christoph Willibald Gluck,2008-05-22
5143,Iphigénie en Tauride,Christoph Willibald Gluck,2008-05-25
5144,Iphigénie en Tauride,Christoph Willibald Gluck,2008-05-28
5145,Iphigénie en Tauride,Christoph Willibald Gluck,2008-05-31
5146,Iphigénie en Tauride,Christoph Willibald Gluck,2008-06-02
5147,Iphigénie en Tauride,Christoph Willibald Gluck,2008-06-05
5148,Iphigénie en Tauride,Christoph Willibald Gluck,2008-06-08
5149,Melancholia,Georg Friedrich Haas,2008-06-09
5150,Melancholia,Georg Friedrich Haas,2008-06-12
5151,Melancholia,Georg Friedrich Haas,2008-06-15
5152,Melancholia,Georg Friedrich Haas,2008-06-18
5153,Melancholia,Georg Friedrich Haas,2008-06-22
5154,Melancholia,Georg Friedrich Haas,2008-06-24
5155,Melancholia,Georg Friedrich Haas,2008-06-27
5156,Noces de Figaro (Les) - Hors les murs,Wolfgang Amadeus Mozart,2008-04-11
5157,Noces de Figaro (Les) - Hors les murs,Wolfgang Amadeus Mozart,2008-04-14
5158,Noces de Figaro (Les) - Hors les murs,Wolfgang Amadeus Mozart,2008-04-17
5159,Noces de Figaro (Les) - Hors les murs,Wolfgang Amadeus Mozart,2008-04-20
5160,Noces de Figaro (Les) - Hors les murs,Wolfgang Amadeus Mozart,2008-04-22
5161,Noces de Figaro (Les) - Hors les murs,Wolfgang Amadeus Mozart,2008-04-25
5162,Noces de Figaro (Les) - Hors les murs,Wolfgang Amadeus Mozart,2008-04-27
5163,Rigoletto,Giuseppe Verdi,2008-09-24
5164,Rigoletto,Giuseppe Verdi,2008-09-26
5165,Rigoletto,Giuseppe Verdi,2008-09-29
5166,Rigoletto,Giuseppe Verdi,2008-10-02
5167,Rigoletto,Giuseppe Verdi,2008-10-05
5168,Rigoletto,Giuseppe Verdi,2008-10-07
5169,Rigoletto,Giuseppe Verdi,2008-10-10
5170,Rigoletto,Giuseppe Verdi,2008-10-14
5171,Rigoletto,Giuseppe Verdi,2008-10-17
5172,Rigoletto,Giuseppe Verdi,2008-10-20
5173,Rigoletto,Giuseppe Verdi,2008-10-22
5174,Rigoletto,Giuseppe Verdi,2008-10-24
5175,Rigoletto,Giuseppe Verdi,2008-10-28
5176,Rigoletto,Giuseppe Verdi,2008-10-31
5177,Rigoletto,Giuseppe Verdi,2008-11-02
5178,Petite Renarde rusée (La),Leos Janácek,2008-10-13
5179,Petite Renarde rusée (La),Leos Janácek,2008-10-16
5180,Petite Renarde rusée (La),Leos Janácek,2008-10-19
5181,Petite Renarde rusée (La),Leos Janácek,2008-10-23
5182,Petite Renarde rusée (La),Leos Janácek,2008-10-26
5183,Petite Renarde rusée (La),Leos Janácek,2008-10-29
5184,Petite Renarde rusée (La),Leos Janácek,2008-11-04
5185,Petite Renarde rusée (La),Leos Janácek,2008-11-07
5186,Petite Renarde rusée (La),Leos Janácek,2008-11-09
5187,Petite Renarde rusée (La),Leos Janácek,2008-11-12
5188,Tristan et Isolde,Richard Wagner,2008-10-30
5189,Tristan et Isolde,Richard Wagner,2008-11-03
5190,Tristan et Isolde,Richard Wagner,2008-11-06
5191,Tristan et Isolde,Richard Wagner,2008-11-13
5192,Tristan et Isolde,Richard Wagner,2008-11-18
5193,Tristan et Isolde,Richard Wagner,2008-11-21
5194,Tristan et Isolde,Richard Wagner,2008-11-26
5195,Tristan et Isolde,Richard Wagner,2008-11-30
5196,Tristan et Isolde,Richard Wagner,2008-12-03
5197,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-11-17
5198,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-11-19
5199,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-11-22
5200,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-11-25
5201,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-11-27
5202,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-11-29
5203,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-12-01
5204,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-12-04
5205,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-12-07
5206,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-12-10
5207,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-12-13
5208,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-12-18
5209,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-12-20
5210,Flûte enchantée (La),Wolfgang Amadeus Mozart,2008-12-23
5211,Lady Macbeth de Mzensk,Dimitri Chostakovitch,2009-01-17
5212,Lady Macbeth de Mzensk,Dimitri Chostakovitch,2009-01-20
5213,Lady Macbeth de Mzensk,Dimitri Chostakovitch,2009-01-22
5214,Lady Macbeth de Mzensk,Dimitri Chostakovitch,2009-01-25
5215,Lady Macbeth de Mzensk,Dimitri Chostakovitch,2009-01-28
5216,Lady Macbeth de Mzensk,Dimitri Chostakovitch,2009-01-30
5217,Madame Butterfly,Giacomo Puccini,2009-01-29
5218,Madame Butterfly,Giacomo Puccini,2009-01-31
5219,Madame Butterfly,Giacomo Puccini,2009-02-01
5220,Madame Butterfly,Giacomo Puccini,2009-02-03
5221,Madame Butterfly,Giacomo Puccini,2009-02-04
5222,Madame Butterfly,Giacomo Puccini,2009-02-09
5223,Madame Butterfly,Giacomo Puccini,2009-02-10
5224,Madame Butterfly,Giacomo Puccini,2009-02-11
5225,Madame Butterfly,Giacomo Puccini,2009-02-12
5226,Madame Butterfly,Giacomo Puccini,2009-02-14
5227,Madame Butterfly,Giacomo Puccini,2009-02-18
5228,Madame Butterfly,Giacomo Puccini,2009-02-21
5229,Madame Butterfly,Giacomo Puccini,2009-02-24
5230,Madame Butterfly,Giacomo Puccini,2009-02-26
5231,Madame Butterfly,Giacomo Puccini,2009-03-04
5232,Werther,Jules Massenet,2009-02-28
5233,Werther,Jules Massenet,2009-03-03
5234,Werther,Jules Massenet,2009-03-06
5235,Werther,Jules Massenet,2009-03-09
5236,Werther,Jules Massenet,2009-03-12
5237,Werther,Jules Massenet,2009-03-15
5238,Werther,Jules Massenet,2009-03-18
5239,Werther,Jules Massenet,2009-03-22
5240,Werther,Jules Massenet,2009-03-24
5241,Werther,Jules Massenet,2009-03-26
5242,Macbeth,Giuseppe Verdi,2009-04-04
5243,Macbeth,Giuseppe Verdi,2009-04-07
5244,Macbeth,Giuseppe Verdi,2009-04-10
5245,Macbeth,Giuseppe Verdi,2009-04-13
5246,Macbeth,Giuseppe Verdi,2009-04-17
5247,Macbeth,Giuseppe Verdi,2009-04-20
5248,Macbeth,Giuseppe Verdi,2009-04-23
5249,Macbeth,Giuseppe Verdi,2009-04-26
5250,Macbeth,Giuseppe Verdi,2009-04-29
5251,Macbeth,Giuseppe Verdi,2009-05-05
5252,Macbeth,Giuseppe Verdi,2009-05-08
5253,Un bal masqué,Giuseppe Verdi,2009-04-19
5254,Un bal masqué,Giuseppe Verdi,2009-04-21
5255,Un bal masqué,Giuseppe Verdi,2009-04-24
5256,Un bal masqué,Giuseppe Verdi,2009-04-27
5257,Un bal masqué,Giuseppe Verdi,2009-04-30
5258,Un bal masqué,Giuseppe Verdi,2009-05-03
5259,Un bal masqué,Giuseppe Verdi,2009-05-06
5260,Un bal masqué,Giuseppe Verdi,2009-05-09
5261,Un bal masqué,Giuseppe Verdi,2009-05-13
5262,Un bal masqué,Giuseppe Verdi,2009-05-17
5263,Un bal masqué,Giuseppe Verdi,2009-05-21
5264,Un bal masqué,Giuseppe Verdi,2009-05-23
5265,Affaire Makropoulos (L'),Leos Janácek,2009-05-04
5266,Affaire Makropoulos (L'),Leos Janácek,2009-05-07
5267,Affaire Makropoulos (L'),Leos Janácek,2009-05-10
5268,Affaire Makropoulos (L'),Leos Janácek,2009-05-12
5269,Affaire Makropoulos (L'),Leos Janácek,2009-05-15
5270,Affaire Makropoulos (L'),Leos Janácek,2009-05-18
5271,Tosca,Giacomo Puccini,2009-05-20
5272,Tosca,Giacomo Puccini,2009-05-22
5273,Tosca,Giacomo Puccini,2009-05-25
5274,Tosca,Giacomo Puccini,2009-05-26
5275,Tosca,Giacomo Puccini,2009-05-27
5276,Tosca,Giacomo Puccini,2009-05-29
5277,Tosca,Giacomo Puccini,2009-05-30
5278,Tosca,Giacomo Puccini,2009-06-02
5279,Tosca,Giacomo Puccini,2009-06-03
5280,Tosca,Giacomo Puccini,2009-06-05
5281,Roi Roger (Le),Karol Szymanowski,2009-06-18
5282,Roi Roger (Le),Karol Szymanowski,2009-06-20
5283,Roi Roger (Le),Karol Szymanowski,2009-06-23
5284,Roi Roger (Le),Karol Szymanowski,2009-06-25
5285,Roi Roger (Le),Karol Szymanowski,2009-06-28
5286,Roi Roger (Le),Karol Szymanowski,2009-06-30
5287,Roi Roger (Le),Karol Szymanowski,2009-07-02
5288,Am Anfang - Anselm Kiefer,Jörg Widmann,2009-07-07
5289,Am Anfang - Anselm Kiefer,Jörg Widmann,2009-07-08
5290,Am Anfang - Anselm Kiefer,Jörg Widmann,2009-07-09
5291,Am Anfang - Anselm Kiefer,Jörg Widmann,2009-07-10
5292,Am Anfang - Anselm Kiefer,Jörg Widmann,2009-07-11
5293,Am Anfang - Anselm Kiefer,Jörg Widmann,2009-07-13
5294,Am Anfang - Anselm Kiefer,Jörg Widmann,2009-07-14
5295,Eugène Onéguine,Piotr Ilyitch Tchaikovski,2008-09-06
5296,Eugène Onéguine,Piotr Ilyitch Tchaikovski,2008-09-07
5297,Eugène Onéguine,Piotr Ilyitch Tchaikovski,2008-09-08
5298,Eugène Onéguine,Piotr Ilyitch Tchaikovski,2008-09-09
5299,Eugène Onéguine,Piotr Ilyitch Tchaikovski,2008-09-10
5300,Eugène Onéguine,Piotr Ilyitch Tchaikovski,2008-09-11
5301,Fiancée vendue (La),Bedrich Smetana,2008-10-11
5302,Fiancée vendue (La),Bedrich Smetana,2008-10-14
5303,Fiancée vendue (La),Bedrich Smetana,2008-10-17
5304,Fiancée vendue (La),Bedrich Smetana,2008-10-19
5305,Fiancée vendue (La),Bedrich Smetana,2008-10-22
5306,Fiancée vendue (La),Bedrich Smetana,2008-10-26
5307,Fiancée vendue (La),Bedrich Smetana,2008-10-28
5308,Fiancée vendue (La),Bedrich Smetana,2008-10-31
5309,Fiancée vendue (La),Bedrich Smetana,2008-11-02
5310,Fidelio,Ludwig Beethoven (van),2008-11-25
5311,Fidelio,Ludwig Beethoven (van),2008-11-28
5312,Fidelio,Ludwig Beethoven (van),2008-12-02
5313,Fidelio,Ludwig Beethoven (van),2008-12-04
5314,Fidelio,Ludwig Beethoven (van),2008-12-08
5315,Fidelio,Ludwig Beethoven (van),2008-12-11
5316,Fidelio,Ludwig Beethoven (van),2008-12-13
5317,Fidelio,Ludwig Beethoven (van),2008-12-18
5318,Fidelio,Ludwig Beethoven (van),2008-12-21
5319,"Yvonne, princesse de Bourgogne",Philippe Boesmans,2009-01-24
5320,"Yvonne, princesse de Bourgogne",Philippe Boesmans,2009-01-28
5321,"Yvonne, princesse de Bourgogne",Philippe Boesmans,2009-01-30
5322,"Yvonne, princesse de Bourgogne",Philippe Boesmans,2009-02-01
5323,"Yvonne, princesse de Bourgogne",Philippe Boesmans,2009-02-03
5324,"Yvonne, princesse de Bourgogne",Philippe Boesmans,2009-02-05
5325,"Yvonne, princesse de Bourgogne",Philippe Boesmans,2009-02-08
5326,Idomeneo,Wolfgang Amadeus Mozart,2009-02-27
5327,Idomeneo,Wolfgang Amadeus Mozart,2009-03-03
5328,Idomeneo,Wolfgang Amadeus Mozart,2009-03-05
